player_display_name,position,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points_ppr
Bailey Zappe,QB,NE,2023,18,REG,NYJ,12,30,88.0,0,2.0,7.0,57.0,0,0,319.0,52.0,3.0,-27.74901962280273,0,0.2758620679378509,-0.0644050240516662,3,13.0,0,0.0,0.0,0.0,-2.434767246246338,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.82
Daniel Bellinger,TE,NYG,2023,1,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,1.0,0.0,0.0,-0.4701763391494751,0,1.0,0.0344827584922313,0.0064935064874589,0.0562695935368537,0.0,1.1
Daniel Bellinger,TE,NYG,2023,3,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,2.0,6.0,0.0,0.7026510834693909,0,4.0,0.03125,0.00985221657902,0.0537715516984462,0.0,1.8
Daniel Bellinger,TE,NYG,2023,4,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,0.2723826169967651,0,6.0,0.03125,0.0094339624047279,0.0534787736833095,0.0,1.6
Daniel Bellinger,TE,NYG,2023,5,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7.0,0,0.0,0.0,2.0,5.0,0.0,0.3784510493278503,0,3.5,0.0333333350718021,0.00985221657902,0.0568965524435043,0.0,1.7
Daniel Bellinger,TE,NYG,2023,8,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.5265371799468994,0,0.0,0.0833333358168602,0.2000000029802322,0.2649999856948852,0.0,0.0
Daniel Bellinger,TE,NYG,2023,9,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,43.0,0,0.0,0.0,24.0,19.0,1.0,0.5203821659088135,0,1.7916666269302368,0.1034482792019844,0.0839160829782486,0.2139136791229248,0.0,7.3
Daniel Bellinger,TE,NYG,2023,10,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,34.0,0,0.0,0.0,8.0,30.0,1.0,0.4085490107536316,0,4.25,0.1153846159577369,0.0529801324009895,0.2101630121469497,0.0,5.4
Daniel Bellinger,TE,NYG,2023,11,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,38.0,0,0.0,0.0,26.0,12.0,1.0,1.618600606918335,0,1.4615384340286257,0.1153846159577369,0.1065573766827583,0.2476670891046524,0.0,6.8
Daniel Bellinger,TE,NYG,2023,12,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,8.0,0,0.0,0.0,2.0,6.0,0.0,-1.0673069953918457,0,4.0,0.0416666679084301,0.0109890112653374,0.0701923072338104,0.0,1.8
Daniel Bellinger,TE,NYG,2023,14,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,15.0,0,0.0,0.0,6.0,9.0,1.0,1.915915369987488,0,2.5,0.1000000014901161,0.0483870953321456,0.1838709712028503,0.0,3.5
Daniel Bellinger,TE,NYG,2023,15,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,13.0,0,0.0,0.0,6.0,7.0,0.0,2.410879373550415,0,2.1666667461395264,0.0588235296308994,0.0294117648154497,0.1088235303759574,0.0,3.3
Daniel Bellinger,TE,NYG,2023,16,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,43.0,0,0.0,0.0,31.0,15.0,2.0,1.7490215301513672,0,1.3870967626571655,0.1851851791143417,0.1341991275548935,0.3717171847820282,0.0,8.3
Daniel Bellinger,TE,NYG,2023,17,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,39.0,0,0.0,0.0,19.0,20.0,0.0,0.5682761073112488,0,2.0526316165924072,0.1025641039013862,0.0590062104165554,0.1951504945755005,0.0,7.9
Wan'Dale Robinson,WR,NYG,2023,3,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,21.0,0,0.0,0.0,21.0,11.0,1.0,-0.1564660966396331,0,1.0,0.15625,0.1034482792019844,0.3067888021469116,0.0,6.1
Wan'Dale Robinson,WR,NYG,2023,4,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7.0,0,0.0,0.0,1.0,0.7846197485923767,0,5,6,40.0,0,0.0,0.0,16.0,28.0,4.0,6.256391525268555,0,2.5,0.1875,0.1509433984756469,0.3869103789329529,0.0,9.7
Wan'Dale Robinson,WR,NYG,2023,5,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.5326002836227417,0,5,6,18.0,0,0.0,0.0,14.0,7.0,1.0,-3.2796521186828613,0,1.2857142686843872,0.2000000029802322,0.0689655169844627,0.3482758700847626,0.0,6.9
Wan'Dale Robinson,WR,NYG,2023,6,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,8,62.0,0,0.0,0.0,38.0,24.0,4.0,6.663555145263672,0,1.6315789222717283,0.2580645084381103,0.1645021587610244,0.5022482872009277,0.0,14.2
Wan'Dale Robinson,WR,NYG,2023,7,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,22.0,0,0.0,0.0,6.0,18.0,1.0,0.3867154419422149,0,3.6666667461395264,0.0740740746259689,0.0206896550953388,0.1255938708782196,0.0,3.2
Wan'Dale Robinson,WR,NYG,2023,8,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,17.0,0,0.0,0.0,1.0,0.9272817969322203,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.1900453418493271,0,0.0,0.0833333358168602,0.3000000119209289,0.3350000083446502,0.0,1.7
Wan'Dale Robinson,WR,NYG,2023,9,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,35.0,1,0.0,0.0,28.0,15.0,2.0,2.175123453140259,0,1.25,0.1724137961864471,0.0979020968079567,0.3271521627902984,0.0,13.5
Wan'Dale Robinson,WR,NYG,2023,10,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.5111516118049622,0,2,3,6.0,0,0.0,0.0,12.0,2.0,0.0,-1.5953187942504885,0,0.5,0.1153846159577369,0.0794702023267746,0.2287060618400573,0.0,2.6
Wan'Dale Robinson,WR,NYG,2023,11,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,0.0,-0.4992803633213043,0,3,4,35.0,0,0.0,0.0,19.0,17.0,2.0,2.344977855682373,0,1.842105269432068,0.1538461595773697,0.0778688490390777,0.2852774262428283,0.0,6.7
Wan'Dale Robinson,WR,NYG,2023,12,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,26.0,0,0.0,0.0,13.0,16.0,1.0,-0.5198141932487488,0,2.0,0.2083333283662796,0.0714285746216774,0.3625000119209289,0.0,6.6
Wan'Dale Robinson,WR,NYG,2023,14,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,36.0,0,0.0,0.0,1.0,2.261813163757324,0,6,7,79.0,0,0.0,0.0,70.0,27.0,3.0,1.8747907876968384,0,1.128571391105652,0.3499999940395355,0.5645161271095276,0.9201613068580629,0.0,17.5
Wan'Dale Robinson,WR,NYG,2023,15,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,25.0,0,0.0,0.0,5.0,20.0,3.0,2.987248659133911,0,5.0,0.1176470592617988,0.0245098043233156,0.1936274468898773,0.0,6.5
Wan'Dale Robinson,WR,NYG,2023,16,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,16.0,0,0.0,0.0,67.0,24.0,0.0,-4.518354415893555,0,0.2388059645891189,0.2592592537403106,0.290043294429779,0.5919191837310791,0.0,4.6
Wan'Dale Robinson,WR,NYG,2023,17,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,24.0,1,0.0,0.0,1.0,2.485736608505249,0,6,9,55.0,0,0.0,0.0,29.0,31.0,3.0,2.574254035949707,0,1.896551728248596,0.2307692319154739,0.0900621116161346,0.4091973304748535,0.0,19.9
Wan'Dale Robinson,WR,NYG,2023,18,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,85.0,0,0.0,0.0,69.0,47.0,4.0,6.907214164733887,0,1.2318840026855469,0.1875,0.2225806415081024,0.4370564520359039,0.0,13.5
Breece Hall,RB,NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,127.0,0,1.0,0.0,2.0,4.568737983703613,0,1,2,20.0,0,0.0,0.0,-1.0,24.0,1.0,0.43660369515419,0,-20.0,0.1111111119389534,-0.0133333336561918,0.1573333293199539,0.0,15.7
Breece Hall,RB,NYJ,2023,2,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,9.0,0,0.0,0.0,0.0,-1.7255220413208008,0,0,2,0.0,0,0.0,0.0,-2.0,0.0,0.0,-1.2444524765014648,0,-0.0,0.0799999982118606,-0.0075471699237823,0.1147169843316078,0.0,0.9
Breece Hall,RB,NYJ,2023,3,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,18.0,0,1.0,0.0,2.0,-4.227030754089356,0,1,2,9.0,0,0.0,0.0,2.0,6.0,0.0,-0.173612967133522,0,4.5,0.0714285746216774,0.0125000001862645,0.1158928573131561,0.0,3.7
Breece Hall,RB,NYJ,2023,4,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,56.0,0,0.0,0.0,2.0,1.4678717851638794,0,3,4,13.0,0,0.0,0.0,-1.0,10.0,0.0,1.1263524293899536,0,-13.0,0.1025641039013862,-0.003436426166445,0.1514406502246856,0.0,9.9
Breece Hall,RB,NYJ,2023,5,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,22,177.0,1,0.0,0.0,6.0,7.508223056793213,0,3,3,17.0,0,0.0,0.0,-5.0,22.0,1.0,0.2710010409355163,0,-3.400000095367432,0.1153846159577369,-0.0276243090629577,0.1537398993968963,0.0,28.4
Breece Hall,RB,NYJ,2023,6,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,39.0,1,0.0,0.0,3.0,-0.3330191969871521,0,5,5,54.0,0,0.0,0.0,1.0,53.0,2.0,1.1575927734375,0,54.0,0.1515151560306549,0.0038610037881881,0.2299754321575164,0.0,20.3
Breece Hall,RB,NYJ,2023,8,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,17.0,0,0.0,0.0,0.0,-5.796131134033203,0,6,9,76.0,1,0.0,0.0,2.0,75.0,2.0,2.3365042209625244,0,38.0,0.2647058963775635,0.0075471699237823,0.4023418426513672,0.0,21.3
Breece Hall,RB,NYJ,2023,9,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,50.0,0,0.0,0.0,2.0,-2.184349298477173,0,4,4,10.0,0,0.0,0.0,-13.0,23.0,1.0,-0.3105849325656891,0,-0.7692307829856873,0.0833333358168602,-0.036312848329544,0.0995810031890869,0.0,10.0
Breece Hall,RB,NYJ,2023,10,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,28.0,0,0.0,0.0,0.0,-7.373584747314453,0,3,3,47.0,0,0.0,0.0,-8.0,55.0,2.0,2.837510347366333,0,-5.875,0.0810810774564743,-0.0243902429938316,0.1045484542846679,0.0,10.5
Breece Hall,RB,NYJ,2023,11,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,23.0,0,0.0,0.0,1.0,-1.851460695266724,0,5,6,50.0,1,0.0,0.0,4.0,50.0,4.0,6.167910575866699,0,12.5,0.2142857164144516,0.0217391308397054,0.3366459608078003,0.0,18.3
Breece Hall,RB,NYJ,2023,12,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,25.0,0,0.0,0.0,1.0,-1.4843449592590332,0,7,9,24.0,0,0.0,0.0,-9.0,30.0,2.0,-7.293103218078613,0,-2.6666667461395264,0.25,-0.0756302550435066,0.3220588266849518,0.0,11.9
Breece Hall,RB,NYJ,2023,13,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,16.0,0,0.0,0.0,1.0,-6.746518135070801,0,6,8,29.0,0,0.0,0.0,-9.0,34.0,0.0,0.2572287023067474,0,-3.222222328186035,0.2222222238779068,-0.0285714287310838,0.3133333325386047,0.0,10.5
Breece Hall,RB,NYJ,2023,14,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,40.0,0,0.0,0.0,2.0,-2.3852286338806152,0,8,9,86.0,1,0.0,0.0,-1.0,87.0,5.0,5.153889179229736,0,-86.0,0.2571428716182709,-0.0042553190141916,0.3827355504035949,0.0,26.6
Breece Hall,RB,NYJ,2023,15,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,12.0,0,0.0,0.0,0.0,-2.774653911590576,0,1,2,6.0,0,0.0,0.0,-8.0,3.0,1.0,-1.0445173978805542,0,-0.75,0.0606060624122619,-0.0274914093315601,0.0716651082038879,0.0,2.8
Breece Hall,RB,NYJ,2023,16,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,95.0,2,0.0,0.0,6.0,1.3429512977600098,0,12,16,96.0,0,0.0,0.0,13.0,110.0,5.0,-3.5596539974212646,0,7.384615421295166,0.3555555641651153,0.0942028984427452,0.5992753505706787,0.0,43.1
Breece Hall,RB,NYJ,2023,17,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,84.0,0,0.0,0.0,4.0,2.768552303314209,0,9,9,42.0,1,0.0,0.0,-9.0,51.0,1.0,-0.5201749205589294,0,-4.666666507720947,0.2045454531908035,-0.0497237555682659,0.2720115482807159,0.0,27.6
Breece Hall,RB,NYJ,2023,18,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,37,178.0,1,0.0,0.0,8.0,-2.534273386001587,1,2,2,12.0,0,0.0,0.0,-4.0,16.0,1.0,0.489632785320282,0,-3.0,0.1111111119389534,-0.0268456377089023,0.1478747129440307,0.0,29.0
Desmond Ridder,QB,ATL,2023,1,REG,CAR,15,18,115.0,1,0.0,4.0,24.0,1,0,63.0,75.0,6.0,-4.4504499435424805,0,1.8253967761993408,0.0624563060700893,1,-1.0,0,0.0,0.0,0.0,0.0,0,1,1,-6.0,0,0.0,0.0,-6.0,0.0,0.0,-1.5153478384017944,0,0.0,0.0555555559694767,-0.095238097012043,0.016666667535901,0.0,8.9
Desmond Ridder,QB,ATL,2023,2,REG,GB,19,32,237.0,1,1.0,1.0,2.0,0,0,247.0,105.0,10.0,3.1194443702697754,0,0.9595141410827636,0.0734852701425552,10,39.0,1,0.0,0.0,3.0,1.7234805822372437,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.38
Desmond Ridder,QB,ATL,2023,3,REG,DET,21,38,201.0,0,0.0,7.0,62.0,1,1,291.0,86.0,9.0,-14.690950393676758,0,0.6907216310501099,-0.0501917190849781,2,3.0,0,0.0,0.0,0.0,-1.127286434173584,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.34
Desmond Ridder,QB,ATL,2023,4,REG,JAX,19,31,191.0,1,2.0,4.0,31.0,1,1,256.0,94.0,11.0,-19.31930923461914,0,0.74609375,0.0235899705439806,1,6.0,0,0.0,0.0,0.0,0.4098630845546722,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.24
Desmond Ridder,QB,ATL,2023,5,REG,HOU,28,37,329.0,1,0.0,0.0,-0.0,0,0,305.0,123.0,17.0,14.121646881103516,1,1.0786885023117063,0.2261352390050888,4,10.0,1,0.0,0.0,1.0,-0.5329819321632385,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.16
Desmond Ridder,QB,ATL,2023,6,REG,WAS,28,47,307.0,2,3.0,3.0,11.0,0,0,409.0,112.0,18.0,-8.266498565673828,0,0.7506112456321716,0.0253130886703729,2,18.0,0,0.0,0.0,2.0,2.16237735748291,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.08
Desmond Ridder,QB,ATL,2023,7,REG,TB,19,25,250.0,0,0.0,1.0,5.0,1,1,203.0,95.0,9.0,7.059154033660889,0,1.2315270900726318,0.1713920682668686,6,38.0,1,2.0,0.0,4.0,-6.719846248626709,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.8
Desmond Ridder,QB,ATL,2023,8,REG,TEN,8,12,71.0,0,0.0,5.0,36.0,1,1,95.0,24.0,4.0,-10.739259719848633,0,0.7473683953285217,0.0233792606741189,3,26.0,0,0.0,0.0,1.0,1.3238567113876345,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.44
Desmond Ridder,QB,ATL,2023,10,REG,ARI,4,6,39.0,0,0.0,0.0,-0.0,0,0,101.0,9.0,2.0,2.485761404037476,0,0.3861386179924011,0.267089694738388,3,11.0,1,0.0,0.0,2.0,1.003343105316162,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.66
Desmond Ridder,QB,ATL,2023,12,REG,NO,13,21,168.0,1,2.0,0.0,-0.0,0,0,168.0,60.0,9.0,-2.746315717697144,0,1.0,0.0021632225252687,7,30.0,0,0.0,0.0,3.0,-1.4727039337158203,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.72
Desmond Ridder,QB,ATL,2023,13,REG,NYJ,12,27,121.0,1,0.0,3.0,17.0,0,0,281.0,24.0,9.0,-3.778801918029785,0,0.4306049942970276,-0.0378500260412693,3,0.0,0,1.0,0.0,0.0,-3.4266324043273926,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.84
Desmond Ridder,QB,ATL,2023,14,REG,TB,26,40,347.0,1,1.0,3.0,9.0,1,0,395.0,133.0,15.0,-3.42331862449646,1,0.8784810304641724,0.0436786003410816,4,15.0,1,1.0,0.0,2.0,2.069532632827759,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.38
Desmond Ridder,QB,ATL,2023,15,REG,CAR,12,20,152.0,1,1.0,0.0,-0.0,0,0,142.0,76.0,8.0,3.1205570697784424,0,1.0704225301742554,0.0564793162047863,5,-2.0,0,1.0,0.0,0.0,-3.4659669399261475,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.88
Desmond Ridder,QB,ATL,2023,17,REG,CHI,3,4,17.0,0,1.0,0.0,-0.0,0,0,29.0,2.0,1.0,-2.7591710090637207,0,0.5862069129943848,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.32
Desmond Ridder,QB,ATL,2023,18,REG,NO,22,30,291.0,2,1.0,0.0,-0.0,0,0,199.0,204.0,8.0,6.867769718170166,0,1.4623115062713623,0.0851833969354629,2,0.0,0,1.0,1.0,0.0,-6.382852554321289,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.64
Christian Watson,WR,GB,2023,4,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,25.0,1,0.0,0.0,41.0,5.0,2.0,-4.750107765197754,0,0.6097561120986938,0.1176470592617988,0.1231231242418289,0.2626567780971527,0.0,10.5
Christian Watson,WR,GB,2023,5,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-5.0,0,0.0,0.0,0.0,-1.2347557544708252,0,3,7,91.0,0,0.0,0.0,177.0,53.0,1.0,-2.778292417526245,0,0.5141242742538452,0.2413793057203292,0.7283950448036194,0.8719455003738403,0.0,11.6
Christian Watson,WR,GB,2023,7,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,27.0,0,0.0,0.0,35.0,10.0,2.0,-0.1864558905363083,0,0.7714285850524902,0.15625,0.1583710461854934,0.3452347218990326,0.0,5.7
Christian Watson,WR,GB,2023,8,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,8,33.0,0,0.0,0.0,119.0,9.0,2.0,-0.4595155715942383,0,0.2773109376430511,0.2000000029802322,0.3260273933410644,0.5282191634178162,0.0,6.3
Christian Watson,WR,GB,2023,9,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,37.0,0,0.0,0.0,75.0,0.0,1.0,2.092892408370972,0,0.4933333396911621,0.0799999982118606,0.4310344755649566,0.4217241406440735,0.0,4.7
Christian Watson,WR,GB,2023,10,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,7,23.0,0,0.0,0.0,95.0,0.0,1.0,-7.311744689941406,0,0.2421052604913711,0.1891891956329345,0.2595628499984741,0.4654777646064758,0.0,4.3
Christian Watson,WR,GB,2023,11,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.5697785019874573,0,2,4,21.0,1,0.0,0.0,57.0,6.0,2.0,1.9372378587722776,0,0.3684210479259491,0.1052631586790084,0.209558829665184,0.3045859038829803,0.0,10.2
Christian Watson,WR,GB,2023,12,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,94.0,1,0.0,0.0,140.0,8.0,3.0,6.276135921478272,0,0.6714285612106323,0.233333334326744,0.472972959280014,0.6810810565948486,0.0,20.4
Christian Watson,WR,GB,2023,13,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,15.0,0,0.0,0.0,1.0,0.2837897539138794,0,7,9,71.0,2,0.0,0.0,78.0,14.0,6.0,7.062389850616455,0,0.9102563858032228,0.2571428716182709,0.2921348214149475,0.5902086496353149,0.0,27.6
Christian Watson,WR,GB,2023,19,POST,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,0.8709048628807068,0,1.7999999523162842,0.0476190485060215,0.0214592274278402,0.0864500328898429,0.0,1.9
Christian Watson,WR,GB,2023,20,POST,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,11.0,0,0.0,0.0,21.0,12.0,1.0,-2.4446325302124023,0,0.523809552192688,0.0606060624122619,0.1088082864880561,0.1670748889446258,0.0,2.1
